401,722.902620
402,725.850318
403,728.777135
404,731.682205
405,734.564665
406,737.423664
407,740.258352
408,743.067890
409,745.851446
410,748.608195
411,751.337319
412,754.038011
413,756.709469
414,759.350903
415,761.961529
416,764.540574
417,767.087274
418,769.600874
419,772.080630
420,774.525806
421,776.935677
422,779.309531
423,781.646662
424,783.946380
425,786.208002
426,788.430858
427,790.614290
428,792.757650
429,794.860304
430,796.921628
431,798.941012
432,800.917856
433,802.851577
434,804.741599
435,806.587364
436,808.388324
437,810.143946
438,811.853709
439,813.517107
440,815.133647
441,816.702850
442,818.224251
443,819.697399
444,821.121857
445,822.497204
446,823.823032
447,825.098948
448,826.324574
449,827.499547
450,828.623518
451,829.696155
452,830.717140
453,831.686170
454,832.602958
455,833.467232
456,834.278737
457,835.037231
458,835.742491
459,836.394307
460,836.992485
461,837.536849
462,838.027238
463,838.463505
464,838.845523
465,839.173176
466,839.446370
467,839.665022
468,839.829067
469,839.938458
470,839.993162
471,839.993162
472,839.938458
473,839.829067
474,839.665022
475,839.446370
476,839.173176
477,838.845523
478,838.463505
479,838.027238
480,837.536849
481,836.992485
482,836.394307
483,835.742491
484,835.037231
485,834.278737
486,833.467232
487,832.602958
488,831.686170
489,830.717140
490,829.696155
491,828.623518
492,827.499547
493,826.324574
494,825.098948
495,823.823032
496,822.497204
497,821.121857
498,819.697399
499,818.224251
500,816.702850
501,815.133647
502,813.517107
503,811.853709
504,810.143946
505,808.388324
506,806.587364
507,804.741599
508,802.851577
509,800.917856
510,798.941012
511,796.921628
512,794.860304
513,792.757650
514,790.614290
515,788.430858
516,786.208002
517,783.946380
518,781.646662
519,779.309531
520,776.935677
521,774.525806
522,772.080630
523,769.600874
524,767.087274
525,764.540574
526,761.961529
527,759.350903
528,756.709469
529,754.038011
530,751.337319
531,748.608195
532,745.851446
533,743.067890
534,740.258352
535,737.423664
536,734.564665
537,731.682205
538,728.777135
539,725.850318
540,722.902620
541,719.934915
542,716.948082
543,713.943007
544,710.920580
545,707.881696
546,704.827256
547,701.758166
548,698.675333
549,695.579673
550,692.472102
551,689.353542
552,686.224915
553,683.087150
554,679.941177
555,676.787926
556,673.628333
557,670.463335
558,667.293868
559,664.120872
560,660.945287
561,657.768055
562,654.590116
563,651.412413
564,648.235887
565,645.061479
566,641.890130
567,638.722780
568,635.560367
569,632.403828
570,629.254099
571,626.112114
572,622.978802
573,619.855093
574,616.741912
575,613.640181
576,610.550821
577,607.474745
578,604.412867
579,601.366092
580,598.335324
581,595.321461
582,592.325396
583,589.348017
584,586.390207
585,583.452840
586,580.536789
587,577.642916
588,574.772080
589,571.925132
590,569.102914
591,566.306263
592,563.536008
593,560.792970
594,558.077961
595,555.391787
596,552.735242
597,550.109115
598,547.514183
599,544.951216
600,542.420972
601,539.924202
602,537.461645
603,535.034032
604,532.642080
605,530.286500
606,527.967990
607,525.687236
608,523.444913
609,521.241688
610,519.078212
611,516.955126
612,514.873060
613,512.832631
614,510.834442
615,508.879088
616,506.967146
617,505.099183
618,503.275753
619,501.497396
620,499.764639
621,498.077996
622,496.437966
623,494.845036
624,493.299677
625,491.802347
626,490.353490
627,488.953535
628,487.602898
629,486.301978
630,485.051160
631,483.850816
632,482.701302
633,481.602957
634,480.556107
635,479.561063
636,478.618119
637,477.727555
638,476.889634
639,476.104606
640,475.372702
641,474.694139
642,474.069119
643,473.497826
644,472.980431
645,472.517086
646,472.107928
647,471.753079
648,471.452645
649,471.206713
650,471.015357
651,470.878634
652,470.796584
653,470.769231
654,470.796584
655,470.878634
656,471.015357
657,471.206713
658,471.452645
659,471.753079
660,472.107928
661,472.517086
662,472.980431
